ticker,strategy_func,params
ADA-USD,adx_trend_breakout,{}
ADA-USD,adx_trend_breakout_10_40,{}
ADA-USD,adx_trend_breakout_10_35,{}
ADA-USD,donchian_channel_vectorized,{}
ADA-USD,donchian_channel_10_5_5,{}
ADA-USD,donchian_channel_20_5_5,{}
ADA-USD,liquidity_grab_rev_adx_filtered,{}
ADA-USD,liquidity_grab_tf_adx_filtered,{}
ADA-USD,adx_ema_trend_strategy,{}
ADA-USD,adx_ema_trend_10_30_25,{}
ADA-USD,adx_ema_trend_5_15_25,{}
ADA-USD,dax_momentum_signal_vectorized,{}
ADA-USD,inside_bar_breakout_signal_vectorized,{}
ADA-USD,three_bar_reversal_signal_vectorized,{}
ADA-USD,engulfing_pattern_signal_vectorized,{}
ADA-USD,morning_evening_star_signal_vectorized,{}
ADA-USD,doji_signal_strategy_v1_vectorized,{}
ADA-USD,retracement_rev_vectorized,{}
ADA-USD,retracement_tf_vectorized,{}
ADA-USD,liquidity_grab_rev_strategy,{}
ADA-USD,liquidity_grab_tf_strategy,{}
ADA-USD,donchian_breakout_with_ma_filter,{}
ADA-USD,donchian_breakout_with_ma_10_30,{}
ADA-USD,donchian_breakout_with_ma_15_40,{}
ADA-USD,donchian_inv_with_ma_filter,{}
ADA-USD,donchian_inv_with_ma_15_40,{}
ADA-USD,donchian_inv_with_ma_10_30,{}
ADA-USD,keltner_rev_vectorized,{}
ADA-USD,keltner_rev_15_1_5,{}
ADA-USD,keltner_rev_50_2_5,{}
ADA-USD,keltner_tf_vectorized,{}
ADA-USD,keltner_tf_15_1_5,{}
ADA-USD,keltner_tf_50_2_5,{}
ADA-USD,weekly_breakout_vectorized,{}
ADA-USD,weekly_breakout_1_2,{}
ADA-USD,weekly_breakout_2_1,{}
ADA-USD,weekly_breakout_2_2,{}
ADA-USD,weekly_breakout_1_3,{}
ADA-USD,weekly_breakout_2_3,{}
ADA-USD,vwap_trading_strategy_threshold,{}
ADA-USD,vwap_trading_strategy_cross,{}
ADA-USD,vwap_trading_strategy_cross_20_10,{}
ADA-USD,vwap_trading_strategy_cross_30_20,{}
ADA-USD,parab_rev_vectorized,{}
ADA-USD,parab_rev_8_16_32_vectorized,{}
ADA-USD,parab_rev_3_6_15_vectorized,{}
ADA-USD,ema_vwap_sma_vectorized,{}
ADA-USD,ema_vwap_sma_15_30_50,{}
ADA-USD,ema_vwap_sma_5_10_20,{}
ADA-USD,ema_vwap_vectorized,{}
ADA-USD,volume_trend_basic,{}
ADA-USD,volume_trend_10,{}
ADA-USD,volume_trend_30,{}
ADA-USD,squeeze_ema_strategy,{}
ADA-USD,squeeze_ema_10_20,{}
ADA-USD,squeeze_ema_15_25,{}
ADA-USD,ema_pullback_strategy,{}
TRX-USD,bollinger_bands_mean_reversion_sma_vectorized,{}
TRX-USD,sma_stoch_close_strategy_vectorized,{}
TRX-USD,stochastic_oscillator_signal_vectorized,{}
TRX-USD,moving_average_crossover_signal_vectorized,{}
TRX-USD,rsi_hammer_70_30_vectorized,{}
TRX-USD,rsi_hammer_65_35_vectorized,{}
TRX-USD,rsi_hammer_80_20_vectorized,{}
TRX-USD,mean_reversion_signal_v1_vectorized,{}
TRX-USD,mean_reversion_signal_v2_vectorized,{}
TRX-USD,mean_reversion_signal_v3_vectorized,{}
TRX-USD,rsi_engulfing_signals_vectorized,{}
TRX-USD,mixed_signal_strategy_vectorized,{}
TRX-USD,pinbar_macd_strategy_vectorized,{}
TRX-USD,doji_rsi_simplified_vectorized,{}
TRX-USD,bollinger_bands_adx_simple_35_20_vectorized,{}
TRX-USD,bollinger_bands_adx_simple_vectorized,{}
TRX-USD,bollinger_bands_adx_simple_45_25_vectorized,{}
TRX-USD,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
TRX-USD,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
TRX-USD,x_rsi_bollinger_signal_vectorized,{}
TRX-USD,adx_sma_trend_following,{}
TRX-USD,adx_sma_tf_10_30_25,{}
TRX-USD,adx_sma_tf_15_40_35,{}
TRX-USD,adx_sma_tf_10_30_35,{}
TRX-USD,adx_trend_breakout,"{""lookback"": 24, ""adx_threshold"": 28}"
TRX-USD,adx_trend_breakout_10_40,{}
TRX-USD,adx_trend_breakout_10_35,{}
TRX-USD,donchian_channel_vectorized,{}
TRX-USD,donchian_channel_10_5_5,{}
TRX-USD,donchian_channel_20_5_5,{}
TRX-USD,liquidity_grab_rev_adx_filtered,{}
TRX-USD,liquidity_grab_tf_adx_filtered,{}
TRX-USD,adx_ema_trend_strategy,{}
TRX-USD,adx_ema_trend_10_30_25,{}
TRX-USD,adx_ema_trend_5_15_25,{}
TRX-USD,dax_momentum_signal_vectorized,{}
TRX-USD,inside_bar_breakout_signal_vectorized,{}
TRX-USD,three_bar_reversal_signal_vectorized,{}
TRX-USD,engulfing_pattern_signal_vectorized,{}
TRX-USD,morning_evening_star_signal_vectorized,{}
TRX-USD,doji_signal_strategy_v1_vectorized,{}
TRX-USD,retracement_rev_vectorized,{}
TRX-USD,retracement_tf_vectorized,{}
TRX-USD,liquidity_grab_rev_strategy,{}
TRX-USD,liquidity_grab_tf_strategy,{}
TRX-USD,donchian_breakout_with_ma_filter,{}
TRX-USD,donchian_breakout_with_ma_10_30,{}
TRX-USD,donchian_breakout_with_ma_15_40,{}
TRX-USD,donchian_inv_with_ma_filter,{}
TRX-USD,donchian_inv_with_ma_15_40,{}
TRX-USD,donchian_inv_with_ma_10_30,{}
TRX-USD,keltner_rev_vectorized,{}
TRX-USD,keltner_rev_15_1_5,{}
TRX-USD,keltner_rev_50_2_5,{}
TRX-USD,keltner_tf_vectorized,{}
TRX-USD,keltner_tf_15_1_5,{}
TRX-USD,keltner_tf_50_2_5,{}
TRX-USD,weekly_breakout_vectorized,{}
TRX-USD,weekly_breakout_1_2,{}
TRX-USD,weekly_breakout_2_1,{}
TRX-USD,weekly_breakout_2_2,{}
TRX-USD,weekly_breakout_1_3,{}
TRX-USD,weekly_breakout_2_3,{}
TRX-USD,vwap_trading_strategy_threshold,{}
TRX-USD,vwap_trading_strategy_cross,{}
TRX-USD,vwap_trading_strategy_cross_20_10,{}
TRX-USD,vwap_trading_strategy_cross_30_20,{}
TRX-USD,parab_rev_vectorized,{}
TRX-USD,parab_rev_8_16_32_vectorized,{}
TRX-USD,parab_rev_3_6_15_vectorized,{}
TRX-USD,ema_vwap_sma_vectorized,{}
TRX-USD,ema_vwap_sma_15_30_50,{}
TRX-USD,ema_vwap_sma_5_10_20,{}
TRX-USD,ema_vwap_vectorized,{}
TRX-USD,volume_trend_basic,{}
TRX-USD,volume_trend_10,{}
TRX-USD,volume_trend_30,{}
TRX-USD,squeeze_ema_strategy,{}
TRX-USD,squeeze_ema_10_20,{}
TRX-USD,squeeze_ema_15_25,{}
TRX-USD,ema_pullback_strategy,{}
ZEC-USD,bollinger_bands_mean_reversion_sma_vectorized,{}
ZEC-USD,sma_stoch_close_strategy_vectorized,{}
ZEC-USD,stochastic_oscillator_signal_vectorized,{}
ZEC-USD,moving_average_crossover_signal_vectorized,{}
ZEC-USD,rsi_hammer_70_30_vectorized,{}
ZEC-USD,rsi_hammer_65_35_vectorized,{}
ZEC-USD,rsi_hammer_80_20_vectorized,{}
ZEC-USD,mean_reversion_signal_v1_vectorized,{}
ZEC-USD,mean_reversion_signal_v2_vectorized,{}
ZEC-USD,mean_reversion_signal_v3_vectorized,{}
ZEC-USD,rsi_engulfing_signals_vectorized,{}
ZEC-USD,mixed_signal_strategy_vectorized,{}
ZEC-USD,pinbar_macd_strategy_vectorized,{}
ZEC-USD,doji_rsi_simplified_vectorized,{}
ZEC-USD,bollinger_bands_adx_simple_35_20_vectorized,{}
ZEC-USD,bollinger_bands_adx_simple_vectorized,{}
ZEC-USD,bollinger_bands_adx_simple_45_25_vectorized,{}
ZEC-USD,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
ZEC-USD,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
ZEC-USD,x_rsi_bollinger_signal_vectorized,{}
ZEC-USD,adx_sma_trend_following,{}
ZEC-USD,adx_sma_tf_10_30_25,{}
ZEC-USD,adx_sma_tf_15_40_35,{}
ZEC-USD,adx_sma_tf_10_30_35,{}
ZEC-USD,adx_trend_breakout,"{""lookback"": 12, ""adx_threshold"": 40}"
ZEC-USD,adx_trend_breakout_10_40,{}
ZEC-USD,adx_trend_breakout_10_35,{}
ZEC-USD,donchian_channel_vectorized,{}
ZEC-USD,donchian_channel_10_5_5,{}
ZEC-USD,donchian_channel_20_5_5,{}
ZEC-USD,liquidity_grab_rev_adx_filtered,{}
ZEC-USD,liquidity_grab_tf_adx_filtered,{}
ZEC-USD,adx_ema_trend_strategy,{}
ZEC-USD,adx_ema_trend_10_30_25,{}
ZEC-USD,adx_ema_trend_5_15_25,{}
ZEC-USD,dax_momentum_signal_vectorized,{}
ZEC-USD,inside_bar_breakout_signal_vectorized,{}
ZEC-USD,three_bar_reversal_signal_vectorized,{}
ZEC-USD,engulfing_pattern_signal_vectorized,{}
ZEC-USD,morning_evening_star_signal_vectorized,{}
ZEC-USD,doji_signal_strategy_v1_vectorized,{}
ZEC-USD,retracement_rev_vectorized,{}
ZEC-USD,retracement_tf_vectorized,{}
ZEC-USD,liquidity_grab_rev_strategy,{}
ZEC-USD,liquidity_grab_tf_strategy,{}
ZEC-USD,donchian_breakout_with_ma_filter,{}
ZEC-USD,donchian_breakout_with_ma_10_30,{}
ZEC-USD,donchian_breakout_with_ma_15_40,{}
ZEC-USD,donchian_inv_with_ma_filter,{}
ZEC-USD,donchian_inv_with_ma_15_40,{}
ZEC-USD,donchian_inv_with_ma_10_30,{}
ZEC-USD,keltner_rev_vectorized,{}
ZEC-USD,keltner_rev_15_1_5,{}
ZEC-USD,keltner_rev_50_2_5,{}
ZEC-USD,keltner_tf_vectorized,{}
ZEC-USD,keltner_tf_15_1_5,{}
ZEC-USD,keltner_tf_50_2_5,{}
ZEC-USD,weekly_breakout_vectorized,{}
ZEC-USD,weekly_breakout_1_2,{}
ZEC-USD,weekly_breakout_2_1,{}
ZEC-USD,weekly_breakout_2_2,{}
ZEC-USD,weekly_breakout_1_3,{}
ZEC-USD,weekly_breakout_2_3,{}
ZEC-USD,vwap_trading_strategy_threshold,{}
ZEC-USD,vwap_trading_strategy_cross,{}
ZEC-USD,vwap_trading_strategy_cross_20_10,{}
ZEC-USD,vwap_trading_strategy_cross_30_20,{}
ZEC-USD,parab_rev_vectorized,{}
ZEC-USD,parab_rev_8_16_32_vectorized,{}
ZEC-USD,parab_rev_3_6_15_vectorized,{}
ZEC-USD,ema_vwap_sma_vectorized,{}
ZEC-USD,ema_vwap_sma_15_30_50,{}
ZEC-USD,ema_vwap_sma_5_10_20,{}
ZEC-USD,ema_vwap_vectorized,{}
ZEC-USD,volume_trend_basic,{}
ZEC-USD,volume_trend_10,{}
ZEC-USD,volume_trend_30,{}
ZEC-USD,squeeze_ema_strategy,{}
ZEC-USD,squeeze_ema_10_20,{}
ZEC-USD,squeeze_ema_15_25,{}
ZEC-USD,ema_pullback_strategy,"{""short_ema"": 10, ""long_ema"": 18, ""min_move"": 0.01, ""min_trend_gap"": 0.06, ""lookback_trend"": 7}"
SKL-USD,bollinger_bands_mean_reversion_sma_vectorized,{}
SKL-USD,sma_stoch_close_strategy_vectorized,{}
SKL-USD,stochastic_oscillator_signal_vectorized,{}
SKL-USD,moving_average_crossover_signal_vectorized,{}
SKL-USD,rsi_hammer_70_30_vectorized,{}
SKL-USD,rsi_hammer_65_35_vectorized,{}
SKL-USD,rsi_hammer_80_20_vectorized,{}
SKL-USD,mean_reversion_signal_v1_vectorized,{}
SKL-USD,mean_reversion_signal_v2_vectorized,{}
SKL-USD,mean_reversion_signal_v3_vectorized,{}
SKL-USD,rsi_engulfing_signals_vectorized,{}
SKL-USD,mixed_signal_strategy_vectorized,{}
SKL-USD,pinbar_macd_strategy_vectorized,{}
SKL-USD,doji_rsi_simplified_vectorized,{}
SKL-USD,bollinger_bands_adx_simple_35_20_vectorized,{}
SKL-USD,bollinger_bands_adx_simple_vectorized,{}
SKL-USD,bollinger_bands_adx_simple_45_25_vectorized,{}
SKL-USD,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
SKL-USD,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
SKL-USD,x_rsi_bollinger_signal_vectorized,{}
SKL-USD,adx_sma_trend_following,{}
SKL-USD,adx_sma_tf_10_30_25,{}
SKL-USD,adx_sma_tf_15_40_35,{}
SKL-USD,adx_sma_tf_10_30_35,{}
SKL-USD,adx_trend_breakout,{}
SKL-USD,adx_trend_breakout_10_40,{}
SKL-USD,adx_trend_breakout_10_35,{}
SKL-USD,donchian_channel_vectorized,{}
SKL-USD,donchian_channel_10_5_5,{}
SKL-USD,donchian_channel_20_5_5,{}
SKL-USD,liquidity_grab_rev_adx_filtered,{}
SKL-USD,liquidity_grab_tf_adx_filtered,{}
SKL-USD,adx_ema_trend_strategy,{}
SKL-USD,adx_ema_trend_10_30_25,{}
SKL-USD,adx_ema_trend_5_15_25,{}
SKL-USD,dax_momentum_signal_vectorized,{}
SKL-USD,inside_bar_breakout_signal_vectorized,{}
SKL-USD,three_bar_reversal_signal_vectorized,{}
SKL-USD,engulfing_pattern_signal_vectorized,{}
SKL-USD,morning_evening_star_signal_vectorized,{}
SKL-USD,doji_signal_strategy_v1_vectorized,{}
SKL-USD,retracement_rev_vectorized,{}
SKL-USD,retracement_tf_vectorized,{}
SKL-USD,liquidity_grab_rev_strategy,{}
SKL-USD,liquidity_grab_tf_strategy,{}
SKL-USD,donchian_breakout_with_ma_filter,{}
SKL-USD,donchian_breakout_with_ma_10_30,{}
SKL-USD,donchian_breakout_with_ma_15_40,{}
SKL-USD,donchian_inv_with_ma_filter,{}
SKL-USD,donchian_inv_with_ma_15_40,{}
SKL-USD,donchian_inv_with_ma_10_30,{}
SKL-USD,keltner_rev_vectorized,{}
SKL-USD,keltner_rev_15_1_5,{}
SKL-USD,keltner_rev_50_2_5,{}
SKL-USD,keltner_tf_vectorized,{}
SKL-USD,keltner_tf_15_1_5,{}
SKL-USD,keltner_tf_50_2_5,{}
SKL-USD,weekly_breakout_vectorized,{}
SKL-USD,weekly_breakout_1_2,{}
SKL-USD,weekly_breakout_2_1,{}
SKL-USD,weekly_breakout_2_2,{}
SKL-USD,weekly_breakout_1_3,{}
SKL-USD,weekly_breakout_2_3,{}
SKL-USD,vwap_trading_strategy_threshold,{}
SKL-USD,vwap_trading_strategy_cross,{}
SKL-USD,vwap_trading_strategy_cross_20_10,{}
SKL-USD,vwap_trading_strategy_cross_30_20,{}
SKL-USD,parab_rev_vectorized,{}
SKL-USD,parab_rev_8_16_32_vectorized,{}
SKL-USD,parab_rev_3_6_15_vectorized,{}
SKL-USD,ema_vwap_sma_vectorized,{}
SKL-USD,ema_vwap_sma_15_30_50,{}
SKL-USD,ema_vwap_sma_5_10_20,{}
SKL-USD,ema_vwap_vectorized,{}
SKL-USD,volume_trend_basic,{}
SKL-USD,volume_trend_10,{}
SKL-USD,volume_trend_30,{}
SKL-USD,squeeze_ema_strategy,{}
SKL-USD,squeeze_ema_10_20,{}
SKL-USD,squeeze_ema_15_25,{}
SKL-USD,ema_pullback_strategy,"{""short_ema"": 10, ""long_ema"": 30, ""min_move"": 0.01, ""min_trend_gap"": 0.05, ""lookback_trend"": 5}"
LTC,bollinger_bands_mean_reversion_sma_vectorized,{}
LTC,sma_stoch_close_strategy_vectorized,{}
LTC,stochastic_oscillator_signal_vectorized,{}
LTC,moving_average_crossover_signal_vectorized,{}
LTC,rsi_hammer_70_30_vectorized,{}
LTC,rsi_hammer_65_35_vectorized,{}
LTC,rsi_hammer_80_20_vectorized,{}
LTC,mean_reversion_signal_v1_vectorized,{}
LTC,mean_reversion_signal_v2_vectorized,{}
LTC,mean_reversion_signal_v3_vectorized,{}
LTC,rsi_engulfing_signals_vectorized,{}
LTC,mixed_signal_strategy_vectorized,{}
LTC,pinbar_macd_strategy_vectorized,{}
LTC,doji_rsi_simplified_vectorized,{}
LTC,bollinger_bands_adx_simple_35_20_vectorized,{}
LTC,bollinger_bands_adx_simple_vectorized,{}
LTC,bollinger_bands_adx_simple_45_25_vectorized,{}
LTC,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
LTC,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
LTC,x_rsi_bollinger_signal_vectorized,{}
LTC,adx_sma_trend_following,{}
LTC,adx_sma_tf_10_30_25,{}
LTC,adx_sma_tf_15_40_35,{}
LTC,adx_sma_tf_10_30_35,{}
LTC,adx_trend_breakout,{}
LTC,adx_trend_breakout_10_40,{}
LTC,adx_trend_breakout_10_35,{}
LTC,donchian_channel_vectorized,{}
LTC,donchian_channel_10_5_5,{}
LTC,donchian_channel_20_5_5,{}
LTC,liquidity_grab_rev_adx_filtered,{}
LTC,liquidity_grab_tf_adx_filtered,{}
LTC,adx_ema_trend_strategy,{}
LTC,adx_ema_trend_10_30_25,{}
LTC,adx_ema_trend_5_15_25,{}
LTC,dax_momentum_signal_vectorized,{}
LTC,inside_bar_breakout_signal_vectorized,{}
LTC,three_bar_reversal_signal_vectorized,{}
LTC,engulfing_pattern_signal_vectorized,{}
LTC,morning_evening_star_signal_vectorized,{}
LTC,doji_signal_strategy_v1_vectorized,{}
LTC,retracement_rev_vectorized,{}
LTC,retracement_tf_vectorized,{}
LTC,liquidity_grab_rev_strategy,{}
LTC,liquidity_grab_tf_strategy,{}
LTC,donchian_breakout_with_ma_filter,{}
LTC,donchian_breakout_with_ma_10_30,{}
LTC,donchian_breakout_with_ma_15_40,{}
LTC,donchian_inv_with_ma_filter,{}
LTC,donchian_inv_with_ma_15_40,{}
LTC,donchian_inv_with_ma_10_30,{}
LTC,keltner_rev_vectorized,{}
LTC,keltner_rev_15_1_5,{}
LTC,keltner_rev_50_2_5,{}
LTC,keltner_tf_vectorized,{}
LTC,keltner_tf_15_1_5,{}
LTC,keltner_tf_50_2_5,{}
LTC,weekly_breakout_vectorized,{}
LTC,weekly_breakout_1_2,{}
LTC,weekly_breakout_2_1,{}
LTC,weekly_breakout_2_2,{}
LTC,weekly_breakout_1_3,{}
LTC,weekly_breakout_2_3,{}
LTC,vwap_trading_strategy_threshold,{}
LTC,vwap_trading_strategy_cross,{}
LTC,vwap_trading_strategy_cross_20_10,{}
LTC,vwap_trading_strategy_cross_30_20,{}
LTC,parab_rev_vectorized,{}
LTC,parab_rev_8_16_32_vectorized,{}
LTC,parab_rev_3_6_15_vectorized,{}
LTC,ema_vwap_sma_vectorized,{}
LTC,ema_vwap_sma_15_30_50,{}
LTC,ema_vwap_sma_5_10_20,{}
LTC,ema_vwap_vectorized,{}
LTC,volume_trend_basic,{}
LTC,volume_trend_10,{}
LTC,volume_trend_30,{}
LTC,squeeze_ema_strategy,{}
LTC,squeeze_ema_10_20,{}
LTC,squeeze_ema_15_25,{}
LTC,ema_pullback_strategy,{}
CELO-USD,bollinger_bands_mean_reversion_sma_vectorized,{}
CELO-USD,sma_stoch_close_strategy_vectorized,{}
CELO-USD,stochastic_oscillator_signal_vectorized,{}
CELO-USD,moving_average_crossover_signal_vectorized,{}
CELO-USD,rsi_hammer_70_30_vectorized,{}
CELO-USD,rsi_hammer_65_35_vectorized,{}
CELO-USD,rsi_hammer_80_20_vectorized,{}
CELO-USD,mean_reversion_signal_v1_vectorized,{}
CELO-USD,mean_reversion_signal_v2_vectorized,{}
CELO-USD,mean_reversion_signal_v3_vectorized,{}
CELO-USD,rsi_engulfing_signals_vectorized,{}
CELO-USD,mixed_signal_strategy_vectorized,{}
CELO-USD,pinbar_macd_strategy_vectorized,{}
CELO-USD,doji_rsi_simplified_vectorized,{}
CELO-USD,bollinger_bands_adx_simple_35_20_vectorized,{}
CELO-USD,bollinger_bands_adx_simple_vectorized,{}
CELO-USD,bollinger_bands_adx_simple_45_25_vectorized,{}
CELO-USD,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
CELO-USD,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
CELO-USD,x_rsi_bollinger_signal_vectorized,"{""tolerance_percent"": 4, ""up_rsi_bound"": 76, ""low_rsi_bound"": 32}"
CELO-USD,adx_sma_trend_following,{}
CELO-USD,adx_sma_tf_10_30_25,{}
CELO-USD,adx_sma_tf_15_40_35,{}
CELO-USD,adx_sma_tf_10_30_35,{}
CELO-USD,adx_trend_breakout,{}
CELO-USD,adx_trend_breakout_10_40,{}
CELO-USD,adx_trend_breakout_10_35,{}
CELO-USD,donchian_channel_vectorized,{}
CELO-USD,donchian_channel_10_5_5,{}
CELO-USD,donchian_channel_20_5_5,{}
CELO-USD,liquidity_grab_rev_adx_filtered,{}
CELO-USD,liquidity_grab_tf_adx_filtered,{}
CELO-USD,adx_ema_trend_strategy,{}
CELO-USD,adx_ema_trend_10_30_25,{}
CELO-USD,adx_ema_trend_5_15_25,{}
CELO-USD,dax_momentum_signal_vectorized,{}
CELO-USD,inside_bar_breakout_signal_vectorized,{}
CELO-USD,three_bar_reversal_signal_vectorized,{}
CELO-USD,engulfing_pattern_signal_vectorized,{}
CELO-USD,morning_evening_star_signal_vectorized,{}
CELO-USD,doji_signal_strategy_v1_vectorized,{}
CELO-USD,retracement_rev_vectorized,{}
CELO-USD,retracement_tf_vectorized,{}
CELO-USD,liquidity_grab_rev_strategy,{}
CELO-USD,liquidity_grab_tf_strategy,{}
CELO-USD,donchian_breakout_with_ma_filter,{}
CELO-USD,donchian_breakout_with_ma_10_30,{}
CELO-USD,donchian_breakout_with_ma_15_40,{}
CELO-USD,donchian_inv_with_ma_filter,{}
CELO-USD,donchian_inv_with_ma_15_40,{}
CELO-USD,donchian_inv_with_ma_10_30,{}
CELO-USD,keltner_rev_vectorized,{}
CELO-USD,keltner_rev_15_1_5,{}
CELO-USD,keltner_rev_50_2_5,{}
CELO-USD,keltner_tf_vectorized,{}
CELO-USD,keltner_tf_15_1_5,{}
CELO-USD,keltner_tf_50_2_5,{}
CELO-USD,weekly_breakout_vectorized,{}
CELO-USD,weekly_breakout_1_2,{}
CELO-USD,weekly_breakout_2_1,{}
CELO-USD,weekly_breakout_2_2,{}
CELO-USD,weekly_breakout_1_3,{}
CELO-USD,weekly_breakout_2_3,{}
CELO-USD,vwap_trading_strategy_threshold,{}
CELO-USD,vwap_trading_strategy_cross,{}
CELO-USD,vwap_trading_strategy_cross_20_10,{}
CELO-USD,vwap_trading_strategy_cross_30_20,{}
CELO-USD,parab_rev_vectorized,{}
CELO-USD,parab_rev_8_16_32_vectorized,{}
CELO-USD,parab_rev_3_6_15_vectorized,{}
CELO-USD,ema_vwap_sma_vectorized,{}
CELO-USD,ema_vwap_sma_15_30_50,{}
CELO-USD,ema_vwap_sma_5_10_20,{}
CELO-USD,ema_vwap_vectorized,{}
CELO-USD,volume_trend_basic,{}
CELO-USD,volume_trend_10,{}
CELO-USD,volume_trend_30,{}
CELO-USD,squeeze_ema_strategy,{}
CELO-USD,squeeze_ema_10_20,{}
CELO-USD,squeeze_ema_15_25,{}
CELO-USD,ema_pullback_strategy,{}
SNX-USD,bollinger_bands_mean_reversion_sma_vectorized,{}
SNX-USD,sma_stoch_close_strategy_vectorized,{}
SNX-USD,stochastic_oscillator_signal_vectorized,{}
SNX-USD,moving_average_crossover_signal_vectorized,{}
SNX-USD,rsi_hammer_70_30_vectorized,{}
SNX-USD,rsi_hammer_65_35_vectorized,{}
SNX-USD,rsi_hammer_80_20_vectorized,{}
SNX-USD,mean_reversion_signal_v1_vectorized,{}
SNX-USD,mean_reversion_signal_v2_vectorized,{}
SNX-USD,mean_reversion_signal_v3_vectorized,{}
SNX-USD,rsi_engulfing_signals_vectorized,{}
SNX-USD,mixed_signal_strategy_vectorized,{}
SNX-USD,pinbar_macd_strategy_vectorized,{}
SNX-USD,doji_rsi_simplified_vectorized,{}
SNX-USD,bollinger_bands_adx_simple_35_20_vectorized,{}
SNX-USD,bollinger_bands_adx_simple_vectorized,{}
SNX-USD,bollinger_bands_adx_simple_45_25_vectorized,{}
SNX-USD,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
SNX-USD,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
SNX-USD,x_rsi_bollinger_signal_vectorized,{}
SNX-USD,adx_sma_trend_following,{}
SNX-USD,adx_sma_tf_10_30_25,{}
SNX-USD,adx_sma_tf_15_40_35,{}
SNX-USD,adx_sma_tf_10_30_35,{}
SNX-USD,adx_trend_breakout,{}
SNX-USD,adx_trend_breakout_10_40,{}
SNX-USD,adx_trend_breakout_10_35,{}
SNX-USD,donchian_channel_vectorized,{}
SNX-USD,donchian_channel_10_5_5,{}
SNX-USD,donchian_channel_20_5_5,{}
SNX-USD,liquidity_grab_rev_adx_filtered,{}
SNX-USD,liquidity_grab_tf_adx_filtered,{}
SNX-USD,adx_ema_trend_strategy,{}
SNX-USD,adx_ema_trend_10_30_25,{}
SNX-USD,adx_ema_trend_5_15_25,{}
SNX-USD,dax_momentum_signal_vectorized,{}
SNX-USD,inside_bar_breakout_signal_vectorized,{}
SNX-USD,three_bar_reversal_signal_vectorized,{}
SNX-USD,engulfing_pattern_signal_vectorized,{}
SNX-USD,morning_evening_star_signal_vectorized,{}
SNX-USD,doji_signal_strategy_v1_vectorized,{}
SNX-USD,retracement_rev_vectorized,{}
SNX-USD,retracement_tf_vectorized,{}
SNX-USD,liquidity_grab_rev_strategy,{}
SNX-USD,liquidity_grab_tf_strategy,{}
SNX-USD,donchian_breakout_with_ma_filter,{}
SNX-USD,donchian_breakout_with_ma_10_30,{}
SNX-USD,donchian_breakout_with_ma_15_40,{}
SNX-USD,donchian_inv_with_ma_filter,{}
SNX-USD,donchian_inv_with_ma_15_40,{}
SNX-USD,donchian_inv_with_ma_10_30,{}
SNX-USD,keltner_rev_vectorized,{}
SNX-USD,keltner_rev_15_1_5,{}
SNX-USD,keltner_rev_50_2_5,{}
SNX-USD,keltner_tf_vectorized,{}
SNX-USD,keltner_tf_15_1_5,{}
SNX-USD,keltner_tf_50_2_5,{}
SNX-USD,weekly_breakout_vectorized,{}
SNX-USD,weekly_breakout_1_2,{}
SNX-USD,weekly_breakout_2_1,{}
SNX-USD,weekly_breakout_2_2,{}
SNX-USD,weekly_breakout_1_3,{}
SNX-USD,weekly_breakout_2_3,{}
SNX-USD,vwap_trading_strategy_threshold,{}
SNX-USD,vwap_trading_strategy_cross,{}
SNX-USD,vwap_trading_strategy_cross_20_10,{}
SNX-USD,vwap_trading_strategy_cross_30_20,{}
SNX-USD,parab_rev_vectorized,{}
SNX-USD,parab_rev_8_16_32_vectorized,{}
SNX-USD,parab_rev_3_6_15_vectorized,{}
SNX-USD,ema_vwap_sma_vectorized,{}
SNX-USD,ema_vwap_sma_15_30_50,{}
SNX-USD,ema_vwap_sma_5_10_20,{}
SNX-USD,ema_vwap_vectorized,{}
SNX-USD,volume_trend_basic,{}
SNX-USD,volume_trend_10,{}
SNX-USD,volume_trend_30,{}
SNX-USD,squeeze_ema_strategy,{}
SNX-USD,squeeze_ema_10_20,{}
SNX-USD,squeeze_ema_15_25,{}
SNX-USD,ema_pullback_strategy,"{""short_ema"": 10, ""long_ema"": 18, ""min_move"": 0.01, ""min_trend_gap"": 0.07, ""lookback_trend"": 7}"
SUSHI-USD,bollinger_bands_mean_reversion_sma_vectorized,{}
SUSHI-USD,sma_stoch_close_strategy_vectorized,{}
SUSHI-USD,stochastic_oscillator_signal_vectorized,{}
SUSHI-USD,moving_average_crossover_signal_vectorized,{}
SUSHI-USD,rsi_hammer_70_30_vectorized,{}
SUSHI-USD,rsi_hammer_65_35_vectorized,{}
SUSHI-USD,rsi_hammer_80_20_vectorized,{}
